### var1 : el_sc_eta
### var2 : el_pt
-2.50000	-2.10000	+20.00000	+35.00000	0.01774	0.01160	0.07509	0.00000	0.04601	0.00652	0.05536	0.00000	0.60221	0.02326	0.70091	0.00000	0.00154	0.00280	0.01265	0.00000	0.72211	0.10601	0.72611	0.10664	0.02471	0.04778
-2.10000	-1.56600	+20.00000	+35.00000	0.01250	0.00612	0.03012	0.00000	0.27984	0.03503	0.25181	0.00000	0.37791	0.01602	0.41331	0.00000	0.01250	0.00612	0.03012	0.00000	1.03459	0.13688	1.01923	0.13477	0.15748	0.10920
-1.56600	-1.44400	+20.00000	+35.00000	0.08293	0.01039	0.10280	0.00000	0.28167	0.01655	0.27358	0.00000	0.49453	0.03198	0.53569	0.00000	0.08286	0.01039	0.10280	0.00000	0.97159	0.08560	0.96453	0.08534	0.60027	0.11323
-1.44400	-0.80000	+20.00000	+35.00000	0.00937	0.01281	0.06556	0.00000	0.29935	0.03724	0.33053	0.00000	0.60128	0.02910	0.67139	0.00000	0.00936	0.01281	0.06556	0.00000	0.85987	0.11532	0.82154	0.10969	0.01827	0.03536
-0.80000	+0.00000	+20.00000	+35.00000	0.00676	0.01178	0.05679	0.00000	0.31983	0.04219	0.34934	0.00000	0.70407	0.03567	0.72086	0.00000	0.00676	0.01178	0.05679	0.00000	0.94163	0.13352	0.90241	0.12752	0.01384	0.03410
+0.00000	+0.80000	+20.00000	+35.00000	0.00673	0.01191	0.05743	0.00000	0.31658	0.04147	0.34339	0.00000	0.69206	0.03541	0.71566	0.00000	0.00672	0.01191	0.05743	0.00000	0.93949	0.13260	0.90004	0.12658	0.01326	0.03321
+0.80000	+1.44400	+20.00000	+35.00000	0.00662	0.01059	0.05421	0.00000	0.27923	0.03488	0.30957	0.00000	0.60919	0.02906	0.67056	0.00000	0.00661	0.01059	0.05421	0.00000	0.86068	0.11545	0.82717	0.11062	0.01353	0.03063
+1.44400	+1.56600	+20.00000	+35.00000	0.05839	0.00924	0.09141	0.00000	0.25674	0.01584	0.26175	0.00000	0.48661	0.03232	0.54147	0.00000	0.05831	0.00924	0.09141	0.00000	0.91359	0.08330	0.89847	0.08199	0.36619	0.08551
+1.56600	+2.10000	+20.00000	+35.00000	0.00801	0.00540	0.02659	0.00000	0.25428	0.03440	0.24728	0.00000	0.36189	0.01561	0.40282	0.00000	0.00800	0.00540	0.02659	0.00000	0.94147	0.13378	0.92624	0.13155	0.08142	0.07776
+2.10000	+2.50000	+20.00000	+35.00000	0.01739	0.01203	0.07788	0.00000	0.04199	0.00538	0.04573	0.00000	0.53185	0.02290	0.68984	0.00000	0.00119	0.00163	0.00738	0.00000	0.71234	0.09632	0.71658	0.09693	0.02776	0.04271
-2.50000	-2.10000	+35.00000	+50.00000	0.56424	0.00923	0.56184	0.00000	0.16376	0.00326	0.15981	0.00000	0.83892	0.00536	0.83971	0.00000	0.13926	0.00395	0.14013	0.00000	1.02479	0.02194	1.04964	0.05161	0.99710	0.03326
-2.10000	-1.56600	+35.00000	+50.00000	0.65766	0.00801	0.68441	0.00000	0.74546	0.00659	0.77268	0.00000	0.43583	0.02437	0.41542	0.00000	0.65743	0.00808	0.68441	0.00000	1.09870	0.06739	1.07958	0.06948	0.96838	0.05669
-1.56600	-1.44400	+35.00000	+50.00000	0.59338	0.00876	0.61769	0.00000	0.65720	0.00848	0.65420	0.00000	0.55066	0.02195	0.55996	0.00000	0.59311	0.00889	0.61769	0.00000	1.05142	0.04967	1.10097	0.05977	0.90710	0.04088
-1.44400	-0.80000	+35.00000	+50.00000	0.68298	0.00560	0.73653	0.00000	0.75674	0.00535	0.76804	0.00000	0.56901	0.02645	0.57785	0.00000	0.68271	0.00526	0.73653	0.00000	1.16840	0.05826	1.26802	0.06742	0.84639	0.04048
-0.80000	+0.00000	+35.00000	+50.00000	0.71792	0.00465	0.76011	0.00000	0.76998	0.00313	0.78762	0.00000	0.79220	0.01813	0.79798	0.00000	0.71774	0.00464	0.76011	0.00000	1.14194	0.03251	1.20492	0.03843	0.88539	0.02183
+0.00000	+0.80000	+35.00000	+50.00000	0.70602	0.00456	0.74632	0.00000	0.75489	0.00309	0.77910	0.00000	0.79336	0.01820	0.80086	0.00000	0.70585	0.00455	0.74632	0.00000	1.11298	0.03114	1.14424	0.03593	0.88632	0.02188
+0.80000	+1.44400	+35.00000	+50.00000	0.65362	0.00545	0.71663	0.00000	0.73415	0.00523	0.75144	0.00000	0.58823	0.02693	0.58829	0.00000	0.65312	0.00512	0.71663	0.00000	1.19584	0.05815	1.29151	0.06634	0.83116	0.03922
+1.44400	+1.56600	+35.00000	+50.00000	0.57070	0.00872	0.61475	0.00000	0.64226	0.00843	0.65014	0.00000	0.56051	0.02212	0.56447	0.00000	0.57038	0.00885	0.61475	0.00000	1.09393	0.05077	1.15539	0.06077	0.85530	0.03855
+1.56600	+2.10000	+35.00000	+50.00000	0.63548	0.00810	0.69220	0.00000	0.73866	0.00661	0.77512	0.00000	0.44030	0.02443	0.41644	0.00000	0.63506	0.00817	0.69220	0.00000	1.19461	0.07228	1.19701	0.07518	0.89053	0.05198
+2.10000	+2.50000	+35.00000	+50.00000	0.52231	0.00911	0.55467	0.00000	0.16490	0.00322	0.15769	0.00000	0.82744	0.00536	0.84043	0.00000	0.13686	0.00382	0.13569	0.00000	1.02817	0.02163	1.11581	0.04817	0.93510	0.03139
-2.50000	-2.10000	+50.00000	+100.00000	0.73102	0.03009	0.74425	0.00000	0.20128	0.02226	0.18719	0.00000	0.79710	0.03850	0.82087	0.00000	0.19823	0.02318	0.18720	0.00000	1.02997	0.12780	1.14355	0.58290	1.00998	0.13439
-2.10000	-1.56600	+50.00000	+100.00000	0.78926	0.02290	0.82247	0.00000	0.79714	0.02382	0.82324	0.00000	0.29264	0.04297	0.28705	0.00000	0.78926	0.02321	0.82247	0.00000	1.17182	0.21793	1.20996	0.30147	0.93881	0.14322
-1.56600	-1.44400	+50.00000	+100.00000	0.67320	0.02689	0.68392	0.00000	0.68360	0.02543	0.68922	0.00000	0.46180	0.04254	0.45508	0.00000	0.67313	0.02684	0.68392	0.00000	1.04085	0.13416	1.05589	0.19175	0.98310	0.10621
-1.44400	-0.80000	+50.00000	+100.00000	0.80091	0.02327	0.81894	0.00000	0.80806	0.02263	0.82220	0.00000	0.38668	0.05482	0.38718	0.00000	0.80090	0.02328	0.81894	0.00000	1.07933	0.20064	1.09805	0.27688	0.95521	0.14099
-0.80000	+0.00000	+50.00000	+100.00000	0.80902	0.02213	0.83179	0.00000	0.81551	0.02140	0.83469	0.00000	0.39454	0.07291	0.42153	0.00000	0.80899	0.02213	0.83179	0.00000	1.03841	0.22812	1.05528	0.29194	0.88540	0.16717
+0.00000	+0.80000	+50.00000	+100.00000	0.79295	0.02186	0.82181	0.00000	0.79952	0.02115	0.82471	0.00000	0.40093	0.07409	0.42831	0.00000	0.79293	0.02186	0.82181	0.00000	1.05456	0.22616	1.07039	0.28337	0.87146	0.16458
+0.80000	+1.44400	+50.00000	+100.00000	0.77984	0.02277	0.80138	0.00000	0.78726	0.02215	0.80504	0.00000	0.40626	0.05724	0.40426	0.00000	0.77980	0.02278	0.80138	0.00000	1.08953	0.19290	1.10561	0.25883	0.95160	0.13971
+1.44400	+1.56600	+50.00000	+100.00000	0.65487	0.02664	0.67747	0.00000	0.66371	0.02515	0.68152	0.00000	0.48210	0.04310	0.46105	0.00000	0.65487	0.02659	0.67747	0.00000	1.08969	0.13507	1.10345	0.19263	0.97706	0.10385
+1.56600	+2.10000	+50.00000	+100.00000	0.78287	0.02286	0.82105	0.00000	0.79092	0.02377	0.82163	0.00000	0.30443	0.04327	0.28905	0.00000	0.78278	0.02317	0.82105	0.00000	1.23066	0.22181	1.27168	0.30755	0.95742	0.14180
+2.10000	+2.50000	+50.00000	+100.00000	0.71376	0.02970	0.73457	0.00000	0.21244	0.02180	0.18328	0.00000	0.78199	0.03863	0.82360	0.00000	0.20897	0.02269	0.18315	0.00000	1.06575	0.12515	1.23274	0.54598	1.05264	0.13298
-2.50000	-2.10000	+100.00000	+200.00000	0.84278	0.02725	0.81786	0.00000	0.22765	0.01738	0.21218	0.00000	0.77693	0.01560	0.79156	0.00000	0.22586	0.02450	0.21218	0.00000	1.03479	0.08800	0.94731	0.70331	1.07663	0.12378
-2.10000	-1.56600	+100.00000	+200.00000	0.85719	0.00706	0.86841	0.00000	0.85983	0.00969	0.86866	0.00000	0.20856	0.01504	0.19643	0.00000	0.85719	0.00706	0.86841	0.00000	1.14057	0.10057	1.15939	0.14619	1.03449	0.07557
-1.56600	-1.44400	+100.00000	+200.00000	0.69224	0.04296	0.67653	0.00000	0.71388	0.04528	0.69444	0.00000	0.37832	0.04529	0.38696	0.00000	0.69224	0.04296	0.67653	0.00000	0.95623	0.18601	0.96915	0.28033	1.02361	0.15194
-1.44400	-0.80000	+100.00000	+200.00000	0.88520	0.01909	0.87454	0.00000	0.88834	0.01120	0.87753	0.00000	0.26559	0.01384	0.25404	0.00000	0.88520	0.01909	0.87454	0.00000	0.96842	0.16921	0.97173	0.25000	1.07111	0.06466
-0.80000	+0.00000	+100.00000	+200.00000	0.87348	0.01066	0.87028	0.00000	0.87728	0.01074	0.87228	0.00000	0.28078	0.01342	0.26701	0.00000	0.87348	0.01066	0.87028	0.00000	1.03151	0.10073	1.04626	0.16339	1.05932	0.05382
+0.00000	+0.80000	+100.00000	+200.00000	0.85977	0.01059	0.86421	0.00000	0.86328	0.01067	0.86590	0.00000	0.28694	0.01359	0.27037	0.00000	0.85977	0.01059	0.86421	0.00000	1.09267	0.09836	1.10617	0.15805	1.05041	0.05300
+0.80000	+1.44400	+100.00000	+200.00000	0.85731	0.01880	0.86046	0.00000	0.86183	0.01104	0.86339	0.00000	0.29247	0.01471	0.26989	0.00000	0.85731	0.01880	0.86046	0.00000	1.10612	0.15664	1.11759	0.23010	1.07574	0.06358
+1.44400	+1.56600	+100.00000	+200.00000	0.67368	0.04193	0.65925	0.00000	0.70418	0.04425	0.67776	0.00000	0.35092	0.04501	0.38377	0.00000	0.67368	0.04193	0.65925	0.00000	0.90981	0.17479	0.94143	0.25464	0.95487	0.14853
+1.56600	+2.10000	+100.00000	+200.00000	0.86541	0.00706	0.86676	0.00000	0.87179	0.00971	0.86702	0.00000	0.20111	0.01489	0.19446	0.00000	0.86541	0.00706	0.86676	0.00000	1.05042	0.09602	1.09771	0.14174	1.03098	0.07727
+2.10000	+2.50000	+100.00000	+200.00000	0.82192	0.02736	0.81317	0.00000	0.22206	0.01596	0.19271	0.00000	0.78056	0.01616	0.81043	0.00000	0.22008	0.02238	0.19271	0.00000	1.07220	0.08591	1.10139	0.67154	1.11177	0.12117
-2.50000	-2.10000	+200.00000	+500.00000	0.94802	0.04718	0.87308	0.00000	0.34937	0.04634	0.19470	0.00000	0.60921	0.05446	0.77762	0.00000	0.34937	0.04634	0.19470	0.00000	1.13578	0.19888	0.57574	2.09156	1.52645	0.25571
-2.10000	-1.56600	+200.00000	+500.00000	0.87128	0.01709	0.89082	0.00000	0.87265	0.01692	0.89082	0.00000	0.15654	0.02572	0.09952	0.00000	0.87128	0.01709	0.89082	0.00000	1.81664	0.38533	1.83594	0.53091	1.50470	0.25068
-1.56600	-1.44400	+200.00000	+500.00000	0.63058	0.10070	0.67447	0.00000	0.64047	0.10053	0.67447	0.00000	0.31030	0.09197	0.33274	0.00000	0.63058	0.10070	0.67447	0.00000	1.00495	0.43432	1.03143	0.64903	0.81514	0.30373
-1.44400	-0.80000	+200.00000	+500.00000	0.90284	0.02068	0.88172	0.00000	0.90428	0.02183	0.88172	0.00000	0.11065	0.01941	0.11950	0.00000	0.90284	0.02068	0.88172	0.00000	0.78007	0.21599	0.79161	0.33438	0.97083	0.17319
-0.80000	+0.00000	+200.00000	+500.00000	0.89018	0.01020	0.89378	0.00000	0.89032	0.01007	0.89378	0.00000	0.12673	0.01211	0.10521	0.00000	0.89018	0.01020	0.89378	0.00000	1.24055	0.16594	1.24213	0.23868	1.19486	0.11583
+0.00000	+0.80000	+200.00000	+500.00000	0.87245	0.00994	0.86903	0.00000	0.87380	0.00991	0.86903	0.00000	0.13676	0.01485	0.12819	0.00000	0.87245	0.00994	0.86903	0.00000	1.04470	0.14013	1.05574	0.18706	1.07527	0.11801
+0.80000	+1.44400	+200.00000	+500.00000	0.90331	0.02082	0.88690	0.00000	0.90399	0.02198	0.88690	0.00000	0.12823	0.01853	0.11403	0.00000	0.90331	0.02082	0.88690	0.00000	0.97989	0.25521	0.98678	0.41222	1.16653	0.17280
+1.44400	+1.56600	+200.00000	+500.00000	0.72964	0.11034	0.74107	0.00000	0.72964	0.11020	0.74107	0.00000	0.28609	0.07554	0.27670	0.00000	0.72964	0.11034	0.74107	0.00000	1.06293	0.54106	1.06293	0.89874	1.00229	0.34058
+1.56600	+2.10000	+200.00000	+500.00000	0.89468	0.01689	0.89710	0.00000	0.89468	0.01676	0.89710	0.00000	0.10241	0.02573	0.10032	0.00000	0.89468	0.01689	0.89710	0.00000	1.04202	0.31120	1.04202	0.39839	1.01533	0.25653
+2.10000	+2.50000	+200.00000	+500.00000	0.97336	0.04478	0.85702	0.00000	0.33587	0.06120	0.24599	0.00000	0.67976	0.05208	0.71743	0.00000	0.33587	0.06120	0.24599	0.00000	1.13948	0.24851	0.24104	2.33620	1.46931	0.29819
